Marca de Tiempo [s],Marca de Tiempo [ μs ],Dirección de Bloque Lógico (LBA) de un sector de lectura,Tamaño de un bloque al que accede una muestra,Entropia_de_Shannon,Tipo de Archivo
1623836066,957880245,45636744,4096,0.993701,ransomware
1596766491,307014347,51174800,4096,0.99362,ransomware
1596764716,415999782,79119624,4096,0.993973,ransomware
1587977759,771995635,94460104,4096,0.993942,ransomware
1589529084,559842438,83960960,4096,0.993882,ransomware
1587969915,912955979,51136704,4096,0.0,ransomware
1589345080,967993081,52619048,4096,0.0,ransomware
1598613935,1008660201,45621584,4096,0.994244,ransomware
1598613941,1022207125,1065488,4096,0.994357,ransomware
1623305316,456309605,52971888,4096,0.419277,ransomware
1589538174,360321363,84001080,4096,0.993629,ransomware
1598232625,787062083,6922512,4096,0.248279,ransomware
1598233761,9272038,120798968,4096,0.227235,ransomware
1597994705,621372214,953848,4096,0.993702,ransomware
1589332691,859112603,6578376,4096,0.392446,ransomware
1623820148,927661765,51261432,4096,0.994157,ransomware
1597997335,575266657,6919648,4096,0.279655,ransomware
1587978899,571924807,76665448,4096,0.994627,ransomware
1598258522,378956166,80522328,4096,0.994583,ransomware
1591849465,606349312,51352432,4096,0.994817,ransomware
1591754047,898022477,50608304,4096,0.994266,ransomware
1587539342,710948010,118772728,4096,0.478401,ransomware
1598257413,270989045,58691720,4096,0.994449,ransomware
1597901370,172897042,46136152,4096,0.994798,ransomware
1598610341,629699860,6544600,4096,0.397871,ransomware
1623116739,47184407,6491168,4096,0.419425,ransomware
1623034365,620557548,54226288,4096,0.99403,ransomware
1596766469,338787662,44389864,4096,0.994674,ransomware
1596675199,305219166,119835088,4096,0.0206682,ransomware
1587971989,82658748,73919120,4096,0.993771,ransomware
1596765012,388642964,118922872,4096,0.561427,ransomware
1587973677,459964855,91370984,4096,0.994378,ransomware
1596767544,761448657,79898568,4096,0.993991,ransomware
1591849018,594817887,790832,4096,0.994518,ransomware
1589539796,81459079,56055696,4096,0.991018,ransomware
1596678970,541492824,119045640,4096,0.71106,ransomware
1598616102,181274587,45898704,4096,0.994184,ransomware
1591759141,317622642,28221752,4096,0.995103,ransomware
1589530421,483256386,77218792,4096,0.994476,ransomware
1623036343,747863797,54239568,4096,0.993713,ransomware
1598229695,537146985,120743680,4096,0.495356,ransomware
1598230567,313376815,120956536,4096,0.994242,ransomware
1587969660,472939229,53490136,4096,0.994812,ransomware
1597991833,952746398,121262728,4096,0.599958,ransomware
1597990674,58820668,6597280,4096,0.392301,ransomware
1587969380,93198673,44395576,4096,0.0,ransomware
1598610369,488622130,121304680,4096,0.235369,ransomware
1587969902,156203393,53740960,4096,0.0,ransomware
1589530730,821550982,74896168,4096,0.9945,ransomware
1596679645,516626918,45497952,4096,0.993652,ransomware
1598258165,124976224,81658888,4096,0.99389,ransomware
1589538194,410151797,73622896,4096,0.993626,ransomware
1589539448,1032033604,66273016,4096,0.994905,ransomware
1589344087,248693494,53689304,4096,0.0,ransomware
1589344242,956141634,6537256,4096,0.407278,ransomware
1589343673,274379636,52532408,4096,0.0,ransomware
1589344480,971705341,52741704,4096,0.0,ransomware
1589344865,401036836,50017528,4096,0.0,ransomware
1597994683,1034239103,6898512,4096,0.346405,ransomware
1598257106,728872105,51228792,4096,0.993876,ransomware
1587970667,167453558,56465576,4096,0.995225,ransomware
1598229699,217714105,6496408,4096,0.386702,ransomware
1587971562,1014769002,53167056,4096,0.993825,ransomware
1598228460,902881217,50772048,4096,0.464086,ransomware
1598227274,1032738102,6901384,4096,0.249261,ransomware
1589530453,498720647,92750320,4096,0.994423,ransomware
1589528361,340098071,56072952,4096,0.994058,ransomware
1587979483,164100956,74300416,4096,0.993298,ransomware
1591759664,227976961,56648552,4096,0.994339,ransomware
1591759130,1065818795,44076304,4096,0.993995,ransomware
1589529418,197555752,88066784,4096,0.99455,ransomware
1623036309,1038321845,53653976,4096,0.994196,ransomware
1623033643,975561034,6491160,4096,0.406073,ransomware
1596768386,742766258,45739272,4096,0.994294,ransomware
1623117763,75519766,6491168,4096,0.417141,ransomware
1623032679,974619970,6491160,4096,0.411533,ransomware
1625122483,251486165,52303856,4096,0.440333,ransomware
1598607281,655591943,1157536,4096,0.994141,ransomware
1596764314,732263209,79052152,4096,0.994556,ransomware
1587971536,624584965,55956192,4096,0.0,ransomware
1623035163,547726628,6491160,4096,0.444958,ransomware
1597990580,540106237,120749648,4096,0.582484,ransomware
1598615646,428123663,45602520,4096,0.994033,ransomware
1598614728,799388270,45567312,4096,0.993806,ransomware
1623113621,671429898,6591688,4096,0.448313,ransomware
1596766784,485546251,119390272,4096,0.993715,ransomware
1587973679,285511944,91400728,4096,0.994159,ransomware
1589343896,70431710,6598040,4096,0.475008,ransomware
1589343889,1040361362,53700808,4096,0.0,ransomware
1587977261,761674809,77112656,4096,0.993729,ransomware
1589528367,423550242,56429520,4096,0.994595,ransomware
1587969092,601772034,52452744,4096,0.0,ransomware
1598257465,648411380,81599384,4096,0.994137,ransomware
1587970607,585726745,52977368,4096,0.993241,ransomware
1598230586,106079595,121000992,4096,0.482524,ransomware
1623035107,627811816,6595104,4096,0.402448,ransomware
1598609288,1028450142,120858864,4096,0.167875,ransomware
1598607753,948405151,121459520,4096,0.647868,ransomware
1598232605,548156094,6930968,4096,0.210543,ransomware
1589343723,370624983,51504160,4096,0.0,ransomware
1623836090,211569728,6491168,4096,0.456994,ransomware
1587974164,815515141,80065584,4096,0.994904,ransomware
1596675500,283882498,6930712,4096,0.249655,ransomware
1587972714,634302110,80005696,4096,0.994254,ransomware
1589538841,521386571,90265872,4096,0.989917,ransomware
1589344308,822536385,51510400,4096,0.0,ransomware
1587969613,882066765,52541168,4096,0.994829,ransomware
1587971570,378795252,52837712,4096,0.994601,ransomware
1598258507,297037385,81328280,4096,0.993983,ransomware
1596765449,776959824,57624184,4096,0.994375,ransomware
1623835641,133079545,6491168,4096,0.431787,ransomware
1589530698,734858923,83585496,4096,0.994498,ransomware
1623113645,287946279,45901728,4096,0.994788,ransomware
1598227895,544464185,6565072,4096,0.432553,ransomware
1587969636,739597064,53728224,4096,0.994241,ransomware
1589539007,108411648,119287072,4096,0.993338,ransomware
1623810748,789174060,589160,4096,0.994608,ransomware
1589528333,276929544,73941792,4096,0.994355,ransomware
1598608283,614100204,120847896,4096,0.674992,ransomware
1598608790,363039043,46183456,4096,0.668163,ransomware
1587539628,526824710,118060072,4096,0.6001,ransomware
1587538092,527250392,53282128,4096,0.47531,ransomware
1589344917,361041577,50952496,4096,0.0,ransomware
1587970405,496083037,44493952,4096,0.0,ransomware
1623118205,313790203,1030152,4096,0.993992,ransomware
1596675513,476276811,118925728,4096,0.646761,ransomware
1596765080,450754441,28251504,4096,0.994605,ransomware
1598233291,296087121,121134480,4096,0.583096,ransomware
1598257142,596289908,119496328,4096,0.994054,ransomware
1587974391,176438531,74045032,4096,0.995294,ransomware
1587976615,125670012,78544568,4096,0.993924,ransomware
1598616090,716761295,120996600,4096,0.612866,ransomware
1597995438,207033882,120814848,4096,0.0293741,ransomware
1623115801,115516002,6927624,4096,0.248569,ransomware
1591757471,319247978,52297352,4096,0.995326,ransomware
1587971525,227746298,28236872,4096,0.994214,ransomware
1587969890,268002195,52654168,4096,0.994349,ransomware
1598613911,573618567,45695424,4096,0.993469,ransomware
1623111251,867795331,6539544,4096,0.414466,ransomware
1596677877,534421253,6567096,4096,0.408306,ransomware
1596679321,420360068,6915064,4096,0.249168,ransomware
1587970679,912697437,44041680,4096,0.0,ransomware
1587970697,33424929,6511800,4096,0.431885,ransomware
1587975545,904632430,86826616,4096,0.994627,ransomware
1596768055,871514174,6574712,4096,0.422629,ransomware
1623818201,579597137,2453520,4096,0.993951,ransomware
1598258116,103863782,79689000,4096,0.993989,ransomware
1591754097,589520751,51582760,4096,0.995255,ransomware
1587969891,798989360,52685096,4096,0.0,ransomware
1597989106,756763578,50473240,4096,0.62486,ransomware
1597901424,79861722,119405696,4096,0.994973,ransomware
1623116859,952709540,6491160,4096,0.426251,ransomware
1623031949,722103396,53413312,4096,0.994119,ransomware
1589345090,954127037,53809208,4096,0.0,ransomware
1623810417,925620298,52987352,4096,0.994118,ransomware
1589344659,627471196,795640,4096,0.994157,ransomware
1597997330,764057020,6494728,4096,0.395825,ransomware
1596767534,616491450,78909168,4096,0.993895,ransomware
1589530893,1031765767,88371040,4096,0.994674,ransomware
1591759637,1038783144,52956320,4096,0.993931,ransomware
1623309591,898983012,118972520,4096,0.707521,ransomware
1587969899,252236342,671912,4096,0.682333,ransomware
1597990080,48901910,121321560,4096,0.990389,ransomware
1597992044,172264642,46212680,4096,0.285402,ransomware
1597991108,232863765,57494736,4096,0.602929,ransomware
1598615611,961509277,6598208,4096,0.379235,ransomware
1589538591,487896497,84068528,4096,0.993362,ransomware
1598609866,102531339,120887952,4096,0.317948,ransomware
1587536572,421692326,6617768,4096,0.409766,ransomware
1589528359,389360485,56010016,4096,0.994636,ransomware
1589528449,384215179,77437744,4096,0.993908,ransomware
1587539825,183535113,117474376,4096,0.289643,ransomware
1589539061,66363284,63035752,4096,0.994335,ransomware
1589539796,102816361,56064784,4096,0.993945,ransomware
1598612687,517342085,121156192,4096,0.616426,ransomware
1596678327,146361372,118452136,4096,0.309175,ransomware
1597891616,782501958,119836152,4096,0.0,ransomware
1597891737,665706991,79551680,4096,0.994641,ransomware
1587969356,268198931,50451416,4096,0.0,ransomware
1598256626,930629066,87536600,4096,0.99491,ransomware
1598230600,871023773,28091008,4096,0.443184,ransomware
1596767858,896884890,52454736,4096,0.994111,ransomware
1598259515,845460901,6496032,4096,0.404157,ransomware
1591758010,806780336,44407096,4096,0.994405,ransomware
1598609853,113796079,120791032,4096,0.0,ransomware
1596768176,962763506,79625184,4096,0.994049,ransomware
1623034807,236358123,57542440,4096,0.993286,ransomware
1623112572,830000879,6885216,4096,0.393989,ransomware
1623811498,330744380,46252616,4096,0.993798,ransomware
1587969851,611582749,53259672,4096,0.0,ransomware
1589529104,533614324,85040720,4096,0.994491,ransomware
1623819648,980841768,50774680,4096,0.993665,ransomware
1591848324,208890707,45864608,4096,0.993956,ransomware
1598611363,764775870,120791272,4096,0.0,ransomware
1598611935,734958271,45189392,4096,0.994473,ransomware
1597994492,919203731,46183120,4096,0.178847,ransomware
1623304460,31788204,28192656,4096,0.0,ransomware
1597995826,486023883,50518360,4096,0.443118,ransomware
1597890905,822253920,119836112,4096,0.0,ransomware
1587539858,701244650,50634752,4096,0.994592,ransomware
1587539619,747622621,6571000,4096,0.423736,ransomware
1589539225,859576687,118844968,4096,0.993693,ransomware
1623032708,687016717,6491160,4096,0.422121,ransomware
1623118126,657413349,6582280,4096,0.412085,ransomware
1589538433,225741737,63445920,4096,0.99293,ransomware
1623819916,365579713,50764424,4096,0.994584,ransomware
1591849237,62993981,51324600,4096,0.993903,ransomware
1623110379,778302752,1073424,4096,0.994144,ransomware
1587969893,587400864,52742760,4096,0.0,ransomware
1596768075,979118231,120279928,4096,0.660804,ransomware
1587971995,72504940,74139120,4096,0.994399,ransomware
1597901814,452726026,79254216,4096,0.994202,ransomware
1598258822,437509570,119361776,4096,0.994757,ransomware
1598609860,705174488,120849232,4096,0.682474,ransomware
1598230032,457079530,6612256,4096,0.427381,ransomware
1587971520,826052220,52985808,4096,0.99402,ransomware
1587973160,776330791,87242736,4096,0.994653,ransomware
1623115764,558436600,50573096,4096,0.493846,ransomware
1598616132,434134284,121698648,4096,0.0,ransomware
1597994355,913398847,120546720,4096,0.644454,ransomware
1623111709,45199746,6591656,4096,0.431354,ransomware
1596764986,433531301,6572248,4096,0.419114,ransomware
1596765120,712762861,51105128,4096,0.993928,ransomware
1587972313,718117053,76685584,4096,0.994892,ransomware
1587539830,999335711,6583808,4096,0.40961,ransomware
1591755169,436390768,6576800,4096,0.408354,ransomware
1591849024,1012206923,51343344,4096,0.994568,ransomware
1598258501,686264440,87601072,4096,0.993041,ransomware
1598609901,898257481,121198344,4096,0.405795,ransomware
1587969122,356591068,52751552,4096,0.0,ransomware
1597891316,397348330,120850568,4096,0.402395,ransomware
1596679639,555957383,45834720,4096,0.993806,ransomware
1589529450,178834405,89836184,4096,0.994321,ransomware
1589528425,262358335,76039240,4096,0.995,ransomware
1587969101,226948342,6544464,4096,0.4191,ransomware
1591848621,584371104,44386112,4096,0.994327,ransomware
1587538368,98207146,53017472,4096,0.0,ransomware
1598234103,650555983,120820016,4096,0.295818,ransomware
1589343723,332822754,51486528,4096,0.0,ransomware
1597994387,825234933,121191968,4096,0.994588,ransomware
1597996213,282133779,120815464,4096,0.299491,ransomware
1587979158,102057639,94184480,4096,0.991879,ransomware
1596683100,974621871,57930808,4096,0.485132,ransomware
1597992061,390951045,45891032,4096,0.994347,ransomware
1623114548,487209862,6890424,4096,0.23481,ransomware
1598612711,416625880,897840,4096,0.635362,ransomware
1589531163,93790427,88502864,4096,0.993774,ransomware
1587970903,268535188,51341520,4096,0.0,ransomware
1587970389,267555573,53287680,4096,0.0,ransomware
1587970686,938432594,50895624,4096,0.0,ransomware
1596764324,844412110,79474360,4096,0.994103,ransomware
1596674814,536013798,118817336,4096,0.702828,ransomware
1596766760,52627753,118996072,4096,0.993943,ransomware
1589343709,318941042,44017000,4096,0.0,ransomware
1598233002,1070237933,1096736,4096,0.994617,ransomware
1587536977,596645864,44332784,4096,0.0,ransomware
1587539401,764269028,52921984,4096,0.0,ransomware
1587978537,388674358,74874856,4096,0.993305,ransomware
1591756083,816545973,56108800,4096,0.993986,ransomware
1589529732,971986046,6491160,4096,0.405875,ransomware
1589531141,23554404,55951992,4096,0.994269,ransomware
1598612301,475266350,121190600,4096,0.432743,ransomware
1596679637,406770441,118933832,4096,0.588253,ransomware
1597992121,12240627,121049736,4096,0.432578,ransomware
1598610359,138140127,120792096,4096,0.0914889,ransomware
1598608381,427360419,6620808,4096,0.43083,ransomware
1623034371,1051812984,55774232,4096,0.993767,ransomware
1623031670,668845408,6889872,4096,0.430098,ransomware
1623116812,559405488,6903184,4096,0.246895,ransomware
1596768487,354074499,78884864,4096,0.993405,ransomware
1598259130,364813756,119233728,4096,0.993591,ransomware
1596767836,300020899,50435328,4096,0.994268,ransomware
1589343679,364432759,52904488,4096,0.0,ransomware
1597901422,432770053,51368544,4096,0.994832,ransomware
1589530662,728060026,83523528,4096,0.993977,ransomware
1598614816,375232869,6585520,4096,0.378666,ransomware
1596677590,409815087,45791576,4096,0.995505,ransomware
1587969598,1007310940,51362072,4096,0.0,ransomware
1587969072,726978995,53033616,4096,0.269267,ransomware
1587969367,476368899,52515872,4096,0.99455,ransomware
1587975905,1023482503,84473808,4096,0.995132,ransomware
1598258503,876634063,80802640,4096,0.994554,ransomware
1597996986,419610824,6520160,4096,0.371623,ransomware
1623810855,734317613,50122512,4096,0.0688446,ransomware
1589344117,233782572,51556088,4096,0.0,ransomware
1587974196,765414316,78399456,4096,0.993549,ransomware
1623111231,556211245,46146368,4096,0.994376,ransomware
1598615612,704409364,46204952,4096,0.993519,ransomware
1597994075,587405976,120815208,4096,0.314357,ransomware
1589531124,481830080,56209792,4096,0.993749,ransomware
1623835566,769008081,6491168,4096,0.319279,ransomware
1596768202,877329074,80192040,4096,0.993132,ransomware
1623036308,70116379,56917136,4096,0.994043,ransomware
1597989983,867548596,45622376,4096,0.994425,ransomware
1591850363,503880081,52882392,4096,0.99472,ransomware
1587540138,854791680,6507968,4096,0.427452,ransomware
1587971294,121158367,52523792,4096,0.0,ransomware
1587971312,679714583,6593824,4096,0.430293,ransomware
1598229765,883883532,6508568,4096,0.37076,ransomware
1587969648,500600321,44162160,4096,0.0,ransomware
1587970645,756897241,52431328,4096,0.0,ransomware
1598609430,246077011,45370000,4096,0.994808,ransomware
1623117139,401286739,6904328,4096,0.243534,ransomware
1596765140,736642506,58569168,4096,0.994263,ransomware
1589538805,522096807,89140288,4096,0.993534,ransomware
1623817819,1022734606,50852952,4096,0.993917,ransomware
1587540502,394371328,53138000,4096,0.0,ransomware
1587540554,568251621,51720248,4096,0.0,ransomware
1587973699,1003022879,92154416,4096,0.994096,ransomware
1623119642,948288264,6491168,4096,0.42007,ransomware
1589538196,449205154,73685368,4096,0.935759,ransomware
1589538202,405169539,78570016,4096,0.994033,ransomware
1589332688,980160249,6550896,4096,0.418606,ransomware
1598234073,842626610,6619488,4096,0.403586,ransomware
1596765100,351271760,44391240,4096,0.994463,ransomware
1596765016,395462837,118942320,4096,0.658881,ransomware
1596766758,87624426,6559984,4096,0.433506,ransomware
1623818185,233140331,50811712,4096,0.99515,ransomware
1587971329,918849014,44076328,4096,0.995185,ransomware
1623117792,310877406,957456,1024,0.949967,ransomware
1598607246,101383978,121089224,4096,0.614068,ransomware
1623032161,1027514789,6509000,4096,0.377091,ransomware
1623031957,795478049,56745888,4096,0.993316,ransomware
1597989985,693733344,1024816,4096,0.994779,ransomware
1587969111,190793218,44449080,4096,0.994509,ransomware
1597901979,515426560,88034320,4096,0.5479,ransomware
1597902149,105181696,79565144,4096,0.99428,ransomware
1596765411,799010740,53402104,4096,0.993381,ransomware
1587975957,1037746229,87711096,4096,0.993713,ransomware
1587972748,992220886,81300360,4096,0.994758,ransomware
1596674874,519405665,45810312,4096,0.994029,ransomware
1598232338,109825864,120868680,4096,0.304553,ransomware
1597994060,473663287,6927576,4096,0.235168,ransomware
1597901715,198455121,50488600,4096,0.0510672,ransomware
1597892050,312082529,120779656,4096,0.64207,ransomware
1598259800,514066730,119364168,4096,0.993794,ransomware
1598258113,460486709,78809064,4096,0.994655,ransomware
1587536981,378824053,44433032,4096,0.0,ransomware
1598259159,555427916,80242320,4096,0.995004,ransomware
1587971933,129959247,50586592,4096,0.994871,ransomware
1623036325,771403295,57012080,4096,0.994275,ransomware
1598608778,334077304,120807616,4096,0.127305,ransomware
1589528429,270478216,76323088,4096,0.99319,ransomware
1591848621,1041947259,44393648,4096,0.993266,ransomware
1598231946,21134660,61169864,4096,0.503655,ransomware
1589538467,284743364,92880488,4096,0.993846,ransomware
1623817829,519660657,28240472,4096,0.994809,ransomware
1598258144,722511663,119811528,4096,0.994437,ransomware
1591759603,1049192953,53308952,4096,0.994319,ransomware
1598612288,858625512,120934664,4096,0.347093,ransomware
1623116843,569369421,6491168,4096,0.429603,ransomware
1623116722,797692451,6491168,4096,0.415962,ransomware
1623035058,680129995,45738368,4096,0.858773,ransomware
1587970649,912584727,52534856,4096,0.994373,ransomware
1587970380,442976640,809240,4096,0.0,ransomware
1598257116,531655481,79923184,4096,0.994567,ransomware
1596764259,517001424,934504,1024,0.729894,ransomware
1587973190,518760562,88362288,4096,0.994743,ransomware
1589529947,847239116,83180352,4096,0.993945,ransomware
1598611481,495284975,989560,4096,0.993904,ransomware
1598610727,72040854,6550344,4096,0.418305,ransomware
1591757469,97030830,56214600,4096,0.994082,ransomware
1587979158,153643608,94054184,4096,0.993815,ransomware
1589529110,554059559,85365888,4096,0.993,ransomware
1589345054,859444989,52993784,4096,0.994427,ransomware
1623810414,944253897,50566176,4096,0.994955,ransomware
1587974160,856592691,74583280,4096,0.994344,ransomware
1598612712,659965500,45396824,4096,0.993424,ransomware
1623114643,360198330,46192896,4096,0.404925,ransomware
1623035298,781692701,55071816,4096,0.994349,ransomware
1623033180,169984019,6491160,4096,0.423398,ransomware
1598607401,251849638,121770288,4096,0.987863,ransomware
1598607375,401164835,991696,4096,0.994504,ransomware
1598608839,693310897,121258328,4096,0.43374,ransomware
1591758002,324270142,53747064,4096,0.99337,ransomware
1623119441,533291031,6570360,4096,0.390299,ransomware
1623033149,850848467,6589504,4096,0.460956,ransomware
1591849209,1002128787,118764248,4096,0.562369,ransomware
1587540475,388013208,6615864,4096,0.404671,ransomware
1589344119,294053656,51654920,4096,0.0,ransomware
1589344853,369847584,50787864,4096,0.994681,ransomware
1625117833,625941596,127604464,4096,0.63778,ransomware
1598613920,58316418,45880656,4096,0.994439,ransomware
1596765438,101633787,53178744,4096,0.994483,ransomware
1596683165,688190228,973896,4096,0.568246,ransomware
1598608778,627895328,6563440,4096,0.387721,ransomware
1597996981,518698454,120670648,4096,0.688344,ransomware
1597996993,1010595259,1098872,4096,0.994173,ransomware
1597996652,553676354,6894464,4096,0.386843,ransomware
1596767796,617711067,119055464,4096,0.647922,ransomware
1596765059,975789985,6545688,4096,0.428705,ransomware
1597890963,387602917,6913856,4096,0.174802,ransomware
1623116885,977517117,45329208,4096,0.994043,ransomware
1598257160,414350118,80950040,4096,0.993417,ransomware
1598229690,493874559,45754424,4096,0.99474,ransomware
1589531153,110372426,56020040,4096,0.994082,ransomware
1589530932,181879673,79062544,4096,0.994834,ransomware
1589529417,1061665569,6539168,4096,0.353845,ransomware
1598259778,700274828,80194424,4096,0.337603,ransomware
1597901369,222685185,121117272,4096,0.866021,ransomware
1587969382,231905035,52583728,4096,0.994168,ransomware
1589529062,756820962,82852976,4096,0.994576,ransomware
1587974210,592264417,76909256,4096,0.994504,ransomware
1589539798,23424022,56077664,4096,0.99405,ransomware
1596764324,638125129,79468912,4096,0.994059,ransomware
1598258067,231850829,120944048,4096,0.507788,ransomware
1598230982,819913005,46134624,4096,0.994645,ransomware
1596768364,1011029476,6569624,4096,0.406916,ransomware
1623032429,923269861,53327704,4096,0.993779,ransomware
1623036113,855529818,45828104,4096,0.993817,ransomware
1623118686,637783911,1046624,4096,0.993113,ransomware
1623034339,835401332,51120296,4096,0.994538,ransomware
1623810743,49946217,45245840,4096,0.995161,ransomware
1589530449,416429430,77173384,4096,0.994906,ransomware
1587970690,405195014,50986984,4096,0.994944,ransomware
1598230910,263143535,6621400,4096,0.426484,ransomware
1623118089,1065886405,6491160,4096,0.120297,ransomware
1597891590,476905427,46211968,4096,0.994149,ransomware
1597891724,726875525,119266192,4096,0.994333,ransomware
1598614747,375999794,897000,4096,0.48006,ransomware
1598614743,268300979,920224,4096,0.988496,ransomware
1589530419,583005505,76906504,4096,0.994554,ransomware
1587978193,520891162,76344040,4096,0.993179,ransomware
1596675811,384924932,118921848,4096,0.676993,ransomware
1591848621,88320710,44372680,4096,0.994588,ransomware
1591850340,33407046,50585360,4096,0.995006,ransomware
1623119085,61131053,45911336,4096,0.99464,ransomware
1587978241,399095276,79409096,4096,0.991688,ransomware
1587978915,393510964,76758560,4096,0.993353,ransomware
1589539568,400213135,80721880,4096,0.994154,ransomware
1587969105,131513046,44344888,4096,0.0,ransomware
1597992123,394366335,6518592,4096,0.43485,ransomware
1598611791,118193265,46202928,4096,0.994745,ransomware
1623826395,641674536,50356560,4096,0.408596,ransomware
1596679359,126419513,119079744,4096,0.48158,ransomware
1598615624,713772214,121118608,4096,0.567342,ransomware
1596765438,419738675,50906176,4096,0.994217,ransomware
1596768164,117038954,79076304,4096,0.993885,ransomware
1596768148,848045510,119037400,4096,0.994774,ransomware
1596766446,1060195913,53309264,4096,0.994685,ransomware
1597994397,732852025,990528,4096,0.994811,ransomware
1623820456,432902307,28160392,4096,0.993946,ransomware
1589538238,383975849,92810960,4096,0.99451,ransomware
1623817814,936460991,50568504,4096,0.994435,ransomware
1587970632,585128084,6571224,4096,0.418315,ransomware
1598228572,770243968,1052240,4096,0.994229,ransomware
1587969617,919904347,52933632,4096,0.994898,ransomware
1589528431,335508126,76446936,4096,0.994689,ransomware
1598614368,649925706,920832,4096,0.568278,ransomware
1623836062,993681542,46042648,4096,0.697669,ransomware
1589530692,749559004,82892472,4096,0.993142,ransomware
1598613530,346890687,121020056,4096,0.632782,ransomware
1597992988,686379264,121021856,4096,0.579193,ransomware
1597891736,884864449,79293928,4096,0.994256,ransomware
1597991320,524481771,120624560,4096,0.394576,ransomware
1597900985,908628425,120842256,4096,0.0,ransomware
1587969374,673353070,52941456,4096,0.0,ransomware
1623033862,1013311254,56984880,4096,0.99461,ransomware
1623034363,692432167,54125008,4096,0.994579,ransomware
1623035008,917944967,6896816,4096,0.290391,ransomware
1623895497,37368143,57840248,4096,0.995079,ransomware
1587972273,547741520,75373048,4096,0.99364,ransomware
1587974197,333264796,6525104,4096,0.404369,ransomware
1598259133,998070546,119437752,4096,0.993625,ransomware
1597891408,1060762148,50367616,4096,0.209152,ransomware
1589528339,212719643,6512824,4096,0.357077,ransomware
1598616114,425892814,121431664,4096,0.691737,ransomware
1598615620,772273742,121058016,4096,0.183385,ransomware
1589344460,869557884,52363616,4096,0.0,ransomware
1589530489,597136327,89810224,4096,0.994245,ransomware
1598259156,657964128,82174400,4096,0.993472,ransomware
1625123120,368222511,127640616,4096,0.648908,ransomware
1587976981,168988841,80453888,4096,0.994152,ransomware
1597900947,410974373,120670776,4096,0.660804,ransomware
1598610359,376201634,6555704,4096,0.445286,ransomware
1587969135,320306264,53863312,4096,0.0,ransomware
1598258758,83398505,120942856,4096,0.638896,ransomware
1596766806,148531799,79707864,4096,0.994962,ransomware
1597892716,266510203,46166776,4096,0.946776,ransomware
1623114176,430164653,50865144,4096,0.0,ransomware
1598613922,804798761,121165032,4096,0.202283,ransomware
1589530188,925559266,73598992,4096,0.994298,ransomware
1589529668,152060788,77360816,4096,0.994424,ransomware
1597901722,640497872,120882328,4096,0.703057,ransomware
1587969674,824755520,56209472,4096,0.0,ransomware
1598229358,839513869,45813224,4096,0.161054,ransomware
1587970678,159714766,56658488,4096,0.0,ransomware
1587976637,100231421,88494656,4096,0.994032,ransomware
1596767504,204526170,51365936,4096,0.993884,ransomware
1589531183,100457573,84558200,4096,0.994465,ransomware
1596677889,525260860,46195864,4096,0.994948,ransomware
1589345060,927350733,50047328,4096,0.0,ransomware
1589332731,688004566,52664712,4096,0.0,ransomware
1597996989,1063295594,120904624,4096,0.439176,ransomware
1589539854,81630324,92857680,4096,0.992328,ransomware
1598256595,266000819,51220968,4096,0.994074,ransomware
1598230591,692758795,1103104,4096,0.994476,ransomware
1598229287,894686346,45635456,4096,0.995078,ransomware
1589528441,317912743,77015600,4096,0.994007,ransomware
1623111221,539246369,45246808,4096,0.994003,ransomware
1623032173,983863915,50649048,4096,0.422389,ransomware
1623033199,323343079,6568712,4096,0.386213,ransomware
1587971241,542086461,50620256,4096,0.0,ransomware
1587969412,487107109,44039288,4096,0.0,ransomware
1587969419,1025070306,44217880,4096,0.0,ransomware
1623308597,772939287,50858816,4096,0.523122,ransomware
1623895463,18754806,52490768,4096,0.994893,ransomware
1591850171,798556727,6491160,4096,0.1439,ransomware
1598258495,667768680,81769920,4096,0.994034,ransomware
1587539641,604416786,53173936,4096,0.0,ransomware
1591848833,299403625,52543952,4096,0.993678,ransomware
1591849065,77617885,44311960,4096,0.99494,ransomware
1623111687,363380714,6491160,4096,0.432541,ransomware
1591757217,572137207,52845912,4096,0.993943,ransomware
1591757956,298522542,6491168,4096,0.145343,ransomware
1587970382,367092499,836560,4096,0.994563,ransomware
1587970914,166684798,56051160,4096,0.485404,ransomware
1598228459,112780136,120534288,4096,0.749741,ransomware
1589343699,494934571,53322136,4096,0.0,ransomware
1587969869,731633538,53220416,4096,0.0790045,ransomware
1623110335,781024872,45862944,4096,0.993017,ransomware
1587973178,260235142,87859288,4096,0.9945,ransomware
1596608200,926380837,6568112,4096,0.407043,ransomware
1598258441,450342432,78933120,4096,0.993869,ransomware
1598258113,156062506,51128960,4096,0.994574,ransomware
1587539599,972971030,51200680,4096,0.995433,ransomware
1591755210,26109865,56586064,4096,0.994542,ransomware
1598257753,72612427,119268968,4096,0.993821,ransomware
1597994383,738469368,50364264,4096,0.485826,ransomware
1598232351,649682069,121097744,4096,0.657744,ransomware
1591759389,734580456,56391840,4096,0.994333,ransomware
1589528451,256462738,77512632,4096,0.994141,ransomware
1587976959,118670537,80491344,4096,0.798713,ransomware
1591757227,411092166,56537576,4096,0.9939,ransomware
1591756118,110283516,56646528,4096,0.992863,ransomware
1623307863,554989777,963432,4096,0.419462,ransomware
